OBJECTID,Early_Yr,Late_Yr,GNIS_ID,GNIS_Name,Shape__Length
8465,1959,2004,00222554,Dougherty Creek,480.396427884072
8466,1961,2004,00234534,Rancheria Creek,1014.97728072232
8467,1970,2004,00254865,Lagunitas Creek,2916.70643562034
8468,1956,2007,00267200,Russian River,2925.25044607382
8469,1948,2005,00229433,Navarro River,7914.52561741162
8470,1948,2005,00229433,Navarro River,103.259940681047
8471,1956,2007,00267200,Russian River,12413.9183055741
8472,1935,2006,00273545,Santa Clara River,1046.67571147908
8473,1988,2005,00232722,Scott Creek,596.767881686754
8474,1956,2007,00267200,Russian River,768.195159995412
8475,1956,2007,00267200,Russian River,1021.76227879851
8476,1959,2004,00222554,Dougherty Creek,48.7735614188014
8477,1986,2007,00227343,Little River,232.075165302953
8478,1990,2004,00223109,Elk Creek,1.90715580190663
8479,2001,2007,01654949,Sacramento River,4345.31167620743
8480,1910,2004,01654946,Alameda Creek,6760.97962405801
8481,1935,2005,00273545,Santa Clara River,11644.8252654185
8482,1935,2005,,,557.192696997315
8483,1935,2005,,,1043.44996278004
8484,1935,2005,,,305.86910591352
8485,1935,2005,,,1221.40113533102
8486,1950,2005,00248921,San Mateo Creek,8171.74689670474
8487,1950,2005,00248921,San Mateo Creek,11996.6486002436
8488,1950,2005,,,601.925970526732
8489,1950,2005,,,1186.38410781961
8490,1950,2005,,,1152.46302551619
8491,1950,2005,,,716.744468811398
8492,1950,2005,,,205.721932502422
8493,1950,2005,,,119.91521277801
8494,1950,2005,,,530.645110532481
8495,1950,2005,,,253.975729551219
8496,1950,2005,,,597.686925034525
8497,1950,2005,,,59.471232115708
8498,1950,2005,,,81.4092948295903
8499,1950,2005,,,647.167334709779
8500,1950,2005,,,502.954983552395
8501,1950,2005,,,32.9032105715802
8502,1950,2005,,,525.966533108662
8503,1950,2005,,,404.277455911367
8504,1950,2005,,,823.415025401867
8505,1950,2005,,,699.854073401899
8506,1950,2005,,,1090.22111911464
8507,1950,2005,,,1024.29421860858
8508,1950,2005,,,417.839414428878
8509,1950,2005,,,1201.86526772137
8510,1950,2005,,,1097.41833915753
8511,1950,2005,,,292.942262632251
8512,1956,2004,00221365,Coleman Creek,934.302689196781
8513,1956,2004,00222895,East Fork Russian River,2117.82074128021
8514,1956,2004,00223770,Fowler Creek,491.711707445483
8515,1956,2004,,,91.5217477798912
8516,1956,2007,00231259,Rattlesnake Creek,5726.59041882459
8517,1956,2007,00251974,Eel River,3514.80973677615
8518,1957,2006,00273492,San Juan Creek,313.879312402422
8519,1961,2001,00234534,Rancheria Creek,21.5708272718094
8520,1961,2004,00218855,Bear Haven Creek,49.9028235918545
8521,1961,2004,00222086,DeHaven Creek,3401.34085414867
8522,1961,2004,00226363,Juan Creek,12.7046145045116
8523,1964,2004,00231751,Rockpile Creek,2725.45495258527
8524,1967,2004,,,4.28676840767559
8525,1967,2004,,,138.194586569454
8526,1969,2004,00220449,Camp Creek,2592.12765886225
8527,1973,2004,00222846,East Austin Creek,1059.34151183712
8528,1973,2004,00228690,Mill Creek,1212.84366827104
8529,1974,2004,00236738,Tyler Creek,4470.50624529501
8530,1976,2004,00231428,Redwood Creek,264.078934296335
8531,1980,2007,,,2.12375547412894
8532,1981,2004,00226769,Laguna Creek,249.041024130786
8533,1981,2004,00227076,Liddell Creek,234.165617996735
8534,1981,2004,00229802,Novato Creek,13020.8706465531
8535,1981,2004,00234882,Sonoma Creek,2608.01913059457
8536,1981,2004,00255208,Walker Creek,6645.41047019805
8537,1981,2004,,,138.823687968653
8538,1981,2004,,,166.723027013722
8539,1981,2004,,,349.89801775695
8540,1981,2004,,,243.259740621683
8541,1981,2004,,,851.370666047267
8542,1981,2004,,,1399.06954629609
8543,1981,2004,,,187.929527433939
8544,1981,2004,,,202.414461013986
8545,1981,2004,,,1968.65519753097
8546,1981,2005,00232480,San Vicente Creek,42.1373390224498
8547,1982,2004,00220504,Campbell Creek,9.06200098953573
8548,1982,2004,00220677,Caspar Creek,3055.39438830346
8549,1982,2004,00227319,Little North Fork Ten Mile River,24.3022654340403
8550,1982,2004,00231431,Redwood Creek,686.755825518133
8551,1982,2004,00254986,North Fork Ten Mile River,382.942994709224
8552,1982,2005,00269609,Atascadero Creek,1047.38482226
8553,1982,2006,00273433,San Antonio Creek,2.93998894080312
8554,1983,2007,00225456,Hollow Tree Creek,1740.910536645
8555,1985,2005,00234067,Indian Creek,9406.60786705252
8556,1985,2005,,,119.381010126828
8557,1985,2005,,,220.217298608345
8558,1986,2004,00228238,Mattole River,1182.99434072837
8559,1986,2004,00236939,Usal Creek,927.940781834685
8560,1986,2004,"232400	",San Geronimo Creek,1103.10568041407
8561,1986,2005,00219249,Big Salmon Creek,16.274396248286
8562,1986,2005,00248752,Salsipuedes Creek,7267.04797955102
8563,1986,2005,,,6.42586086722033
8564,1988,2004,00237147,Wages Creek,254.379153899242
8565,1988,2005,00232722,Scott Creek,2923.2691896272
8566,1990,2005,00255305,"Sequit, Arroyo",353.011446951034
8567,1992,2007,00227317,Little North Fork Noyo River,604.504372010909
8568,1993,2004,00269851,Big Sur River,5272.85834595644
8569,1994,2002,00231714,Rock Creek,571.319121686146
8570,1994,2002,00234288,Middle Fork Hardy Creek,354.825140673013
8571,1994,2002,00234826,Soda Creek,127.144565415949
8572,1994,2002,00235013,South Fork Hardy Creek,447.683872841402
8573,1994,2002,00236324,Three Springs Creek,39.4641217578438
8574,1994,2002,,,1138.34981998561
8575,1994,2002,,,72.2991903086649
8576,1994,2002,,,10.593533690701
8577,1994,2002,,,83.7569662085242
8578,1994,2002,,,8.16848909171538
8579,1994,2004,00227983,Mallo Pass Creek,2713.1047693791
8580,1994,2004,00228432,McMullen Creek,75.3289802307256
8581,1994,2004,00228548,Mettick Creek,13.4745876202283
8582,1994,2004,00231100,Purrington Creek,505.305522903919
8583,1994,2004,00250266,Tassajara Creek,264.509193123414
8584,1994,2004,00254571,Aptos Creek,240.73345729669
8585,1994,2004,,,172.802290340252
8586,1994,2004,,,69.0362716020009
8587,1994,2004,,,104.216685010389
8588,1994,2005,00234452,Pescadero Creek,1838.15372787161
8589,1994,2005,00244938,Little Pico Creek,60.3633726053358
8590,1994,2005,00273448,San Carpoforo Creek,5363.72753607284
8591,1994,2007,00234285,Middle Fork of North Fork Noyo River,1.24693817086059
8592,1995,2002,,,22.9676621399091
8593,1995,2002,,,7.23156467659655
8594,1995,2003,00219818,Bridge Creek,47.5690373361532
8595,1995,2004,00218466,Austin Creek,3799.65950088719
8596,1995,2004,00223436,Felta Creek,820.943594858815
8597,1995,2004,00223863,Freezeout Creek,17.565606155544
8598,1995,2004,00225942,Inman Creek,110.342850305394
8599,1995,2004,00228686,Mill Creek,54.8607605049059
8600,1995,2004,00255040,Robinson Creek,3021.03640618828
8601,1995,2004,00255043,Rockport Creek,2.175431179093
8602,1995,2004,,,1206.33727041821
8603,1995,2005,,,166.777946342038
8604,1996,1998,00257234,Blue Creek,10349.2388304118
8605,1996,2004,00218079,Albion River,588.104096824157
8606,1996,2004,00219535,Bluegum Creek,405.625321537444
8607,1996,2004,00220053,Buckhorn Creek,683.887391753504
8608,1996,2004,00224171,Gilliam Creek,45.2980483456994
8609,1996,2004,00224517,Gray Creek,1649.89720337842
8610,1996,2004,00228350,McDonnell Creek,140.214697273738
8611,1996,2004,00228689,Mill Creek,2177.10486597839
8612,1996,2004,00229684,North Fork Indian Creek,816.510520463571
8613,1996,2004,00229994,Olds Creek,359.693101390157
8614,1996,2004,00232916,Sheephouse Creek,681.423219973038
8615,1996,2004,,,357.756493484704
8616,1996,2004,,,142.160602705459
8617,1997,2004,00223840,Franz Creek,2383.28408041334
8618,1997,2004,00236907,Upper North Fork Mattole River,9696.29935526899
8619,1997,2004,00253871,Hulbert Creek,3701.59505563253
8620,1997,2004,,,374.439228039863
8621,1997,2005,00246003,Mission Creek,1014.27609896206
8622,1997,2005,00272562,Morro Creek,5274.8581557975
8623,1997,2005,00273498,San Luis Obispo Creek,3993.50128091501
8624,1998,1998,00219543,Bluff Creek,4906.25148507131
8625,1998,1998,00259342,Diamond Creek,3694.9760846985
8626,1998,1998,00264212,North Fork Smith River,5579.20531112792
8627,1998,1998,00267506,South Fork Smith River,2361.78317866531
8628,1998,2004,00217920,Mad River,12218.9796209018
8629,1998,2004,00219227,Big Pepperwood Creek,289.528944735385
8630,1998,2004,00230478,Peña Creek,276.337692917105
8631,1998,2004,00238037,Wine Creek,563.526149063539
8632,1998,2004,00255113,North Fork Eel River,0.0532680012540328
8633,1998,2004,00259012,Dairy Creek,253.715147591171
8634,1998,2004,00266930,Little Van Duzen River,3049.7607457116
8635,1998,2004,,,150.797723480976
8636,1998,2004,,,80.4268769236331
8637,1998,2004,,,71.876510172489
8638,1998,2004,,,71.9168456439227
8639,1999,2004,00227384,Little Sulphur Creek,1918.03002471594
8640,1999,2004,00231684,Robinson Creek,195.241832973528
8641,1999,2005,00247526,Piney Creek,1581.55703257671
8642,1999,2005,00256270,Antelope Creek,0.0457184869297607
8643,1999,2005,00270301,Carmel River,505.466919731159
8644,1999,2005,00273633,Sespe Creek,5250.72695341336
8645,1999,2007,00223079,Eldridge Creek (historical),601.573273676054
8646,2000,2004,00233415,Anderson Creek,2.54243395516262
8647,2000,2004,00235310,Squaw Creek,1330.14471402207
8648,2000,2004,,,1150.008781716
8649,2000,2005,00249108,Santa Rosa Creek,5924.94419246991
8650,2001,2001,00268701,Virgin Creek,533.82945634278
8651,2001,2004,00225688,House Creek,3356.38314671539
8652,2001,2004,00228139,Marshall Creek,1408.06181066729
8653,2001,2004,00234410,Olema Creek,15.1397827509148
8654,2001,2004,,,37.9876480661269
8655,2001,2007,00256912,Big Creek,13783.7513050648
8656,2001,2007,00266675,East Fork North Fork Trinity River,16657.3551568959
8657,2001,2007,00266799,Hayfork Creek,1480.11168101143
8658,2002,2004,00228167,Martin Creek,1136.40657525102
8659,2002,2005,00249720,South Fork Sisquoc River,898.753546816763
8660,2003,2004,00232281,Salmon Creek,3733.16114077818
8661,2003,2004,00254755,Codornices Creek,1312.53410856369
8662,2003,2004,00273405,Salinas River,7004.83716426569
8663,2003,2005,00239744,Brush Creek,283.964902225868
8664,2004,2004,00218873,Bear River,2875.08190505183
8665,2004,2004,00220102,Bull Creek,2350.07222068269
8666,2004,2004,00226868,Larabee Creek,8170.20167232221
8667,2004,2004,00227163,Lindsay Creek,5286.80091502474
8668,2004,2004,00231024,Prairie Creek,467.283106563437
8669,2004,2004,00233643,Casserly Creek,2233.75204470827
8670,2004,2004,00253918,South Fork Eel River,1864.87520896699
8671,2004,2004,00255110,Napa River,273.820980586062
8672,2004,2004,00265348,Redwood Creek,3333.43710942876
8673,2004,2004,,,107.763752142372
8674,2004,2004,,,2589.39633068634
8675,2004,2004,,,124.152803821701
8676,2004,2005,00221697,Cow Creek,9269.74903760193
8677,2004,2005,00227344,Little River,631.049963577878
8678,2004,2005,00229693,North Fork Mad River,468.815167531161
8679,2004,2005,00246127,Montecito Creek,918.062941062269
8680,2004,2005,00253945,Suisun Slough,1.14841309830957
8681,2004,2005,00255112,North Branch North Fork Elk River,1352.5263265316
8682,2004,2005,01654961,South Fork Elk River,3601.18955706348
8683,2004,2007,00220910,Channel Slough,1492.33642230162
8684,2004,2007,00223423,Feather River,31982.3170394579
8685,2004,2007,00229640,North Fork Battle Creek,17212.9938618336
8686,2004,2007,01654949,Sacramento River,524.73754517721
8687,2004,2007,,,332.750271933954
8688,2004,2007,,,671.786780036812
8689,2004,2007,,,768.928135070178
8690,2004,2007,,,307.563789136373
8691,2004,2007,,,919.671122967568
8692,2004,2007,,,633.989577519609
8693,2005,2005,00220358,Cache Slough,9112.09376406506
8694,2005,2005,00232084,Sacramento Slough,3408.38928839899
8695,2005,2005,00251044,Villa Creek,1105.18816098851
8696,2005,2005,00256765,Beaver Creek,4835.86117696653
8697,2005,2005,00259749,East Fork Scott River,133.197537559295
8698,2005,2005,00266601,Cottonwood Creek,12121.7027294565
8699,2005,2005,00270312,Carpinteria Creek,377.871503171995
8700,2005,2005,00272329,Manzana Creek,993.107745895716
8701,2005,2005,,,56.7554222148738
8702,2005,2005,,,1153.71787071925
8703,2005,2005,,,908.200276668462
8704,2005,2005,,,135.32848038778
8705,2005,2005,,,893.045325313791
8706,2005,2007,00254780,Cosumnes River,73863.9181173358
8707,2005,2007,,,810.841948139674
8708,2005,2007,,,281.846935623123
8709,2005,2007,,,262.566662501619
8710,2005,2007,,,252.361627955927
8711,2005,2007,,,676.996140403505
8712,1956,2007,00267200,Russian River,5758.13611909997
8713,1956,2007,00267200,Russian River,2856.13325095504
8714,1952,2007,00227343,Little River,130.755193262147
8715,1956,2007,00267200,Russian River,2463.13343291218
8716,1970,2004,00254865,Lagunitas Creek,2320.0518498294
8717,1986,2004,00228238,Mattole River,4929.82910004584
8718,1986,2004,,,1092.04624896159
8719,1988,2005,00232722,Scott Creek,910.52768498555
8720,1990,2004,00223109,Elk Creek,5419.42371519901
8721,1952,2004,00223109,Elk Creek,891.120484868417
8722,1961,2004,00234534,Rancheria Creek,3668.44292481352
8723,1970,2004,00254865,Lagunitas Creek,2019.59138149415
8724,1986,2004,00228238,Mattole River,4591.30864030184
8725,1986,2004,,,1530.26986783357
8726,2001,2007,00266799,Hayfork Creek,1132.99740255148
8727,2001,2008,00236551,Trinity River,6720.67602425025
8728,1957,2007,00229808,Noyo River,1851.76393927731
8729,1969,2005,00224576,Green Valley Creek,3383.75561554274
8730,1970,2004,00254865,Lagunitas Creek,1162.14762171155
8731,1986,2004,00228238,Mattole River,86.7080266827342
8732,2000,2005,00265348,Redwood Creek,7923.95653143416
8733,2001,2008,00236551,Trinity River,3238.97502740992
8734,1959,2004,00222554,Dougherty Creek,497.529610197721
8735,1959,2005,00249525,Sisquoc River,3479.05039849001
8736,1959,2005,,,464.256540805086
8737,1959,2005,,,671.769729783415
8738,1959,2005,,,126.794469370909
8739,1959,2005,,,284.151358155539
8740,1961,2004,00234534,Rancheria Creek,0.0257388824195378
8741,1969,2005,00224576,Green Valley Creek,5090.2390576938
8742,1986,2004,00228238,Mattole River,3535.3685660442
8743,1986,2004,,,296.588699041836
8744,1986,2004,,,999.702469874991
8745,1986,2004,,,550.472630942452
8746,1986,2004,,,472.13320905847
8747,2001,2008,00236551,Trinity River,4421.20432199237
8748,1956,2007,00267200,Russian River,6395.22113075021
8749,1956,2007,00251974,Eel River,11067.6291395438
8750,1956,2007,,,169.256742626002
8751,1956,2007,,,147.920961997392
8752,1959,2004,00222554,Dougherty Creek,350.456175790563
8753,1959,2005,00249525,Sisquoc River,4.70487006326824
8754,1959,2005,,,164.953897094376
8755,1959,2005,,,1423.42979054209
8756,1959,2005,,,48.6599600274939
8757,1969,2005,00224576,Green Valley Creek,152.404142166958
8758,1956,2007,00251974,Eel River,3296.46627696495
8759,1959,2005,00249525,Sisquoc River,22720.5624207134
8760,1959,2005,,,222.029061152656
8761,1959,2005,,,1655.67907771126
8762,1959,2005,,,639.817885017541
8763,1964,2004,00220677,Caspar Creek,1622.12021422436
8764,1969,2005,00224576,Green Valley Creek,2522.83687978629
8765,1989,2004,00237594,Wheatfield Fork Gualala River,77.1697689708978
8766,1959,2005,00249525,Sisquoc River,5779.93411410863
8767,1962,2004,00234936,South Branch North Fork Navarro River,4073.06086804942
8768,1993,2004,00227883,Maacama Creek,365.007002694107
8769,2001,2008,00236551,Trinity River,3248.84012679627
8770,1964,2004,00220677,Caspar Creek,3235.51796009063
8771,1961,2004,00234534,Rancheria Creek,0.120504980517221
8772,1964,2004,00220677,Caspar Creek,6.30970035014859
8773,2001,2008,00236551,Trinity River,845.766744249279
8774,2001,2008,,,476.030063014438
8775,1964,2004,00220677,Caspar Creek,176.862000303229
8776,1910,2004,01654946,Alameda Creek,806.433129651507
8777,1950,2005,00248921,San Mateo Creek,727.270420939779
8778,1956,2004,00221365,Coleman Creek,5.67635027093462
8779,1958,2004,00228690,Mill Creek,1524.44878526495
8780,1961,2004,00218855,Bear Haven Creek,0.747393878051108
8781,1961,2004,00222086,DeHaven Creek,12.846764176708
8782,1961,2004,00227319,Little North Fork Ten Mile River,285.940959173152
8783,1961,2004,00229655,North Fork Cottaneva Creek,9.01946999087708
8784,1961,2004,00234534,Rancheria Creek,6110.1995806701
8785,1964,2004,00229679,North Fork Gualala River,4.20652737713447
8786,1964,2004,00231751,Rockpile Creek,3.78516991167935
8787,1967,2004,00231428,Redwood Creek,611.150008128161
8788,1967,2004,,,1.58284792190426
8789,1968,2004,00227983,Mallo Pass Creek,8.03298664230803
8790,1969,2004,00220449,Camp Creek,247.237316109225
8791,1973,2004,00222846,East Austin Creek,1604.11110359265
8792,1974,2004,00236738,Tyler Creek,1600.63688079119
8793,1979,2004,00236944,Uvas Creek,5592.11485550577
8794,1980,2004,"232400	",San Geronimo Creek,1080.41688547298
8795,1981,2004,00218782,Bean Creek,23.393122528438
8796,1981,2004,00229802,Novato Creek,59.7344007749777
8797,1981,2004,,,1565.42125374274
8798,1981,2005,00226769,Laguna Creek,12.7772862835528
8799,1981,2005,00232480,San Vicente Creek,1451.29142103249
8800,1982,2004,00220677,Caspar Creek,1.50530667287671
8801,1982,2004,00231431,Redwood Creek,646.865173121773
8802,1982,2004,00254986,North Fork Ten Mile River,3828.5055512587
8803,1982,2005,00269609,Atascadero Creek,138.063855045795
8804,1983,2004,00234080,James Creek,4.02180020660006
8805,1983,2007,,,34.6861861815164
8806,1984,2007,00232063,Ryan Creek,619.478030884567
8807,1985,2005,00234067,Indian Creek,4758.42359300112
8808,1986,2006,,,663.208033704527
8809,1988,2005,00232722,Scott Creek,577.697036401676
8810,1989,2007,00267231,Shasta River,18442.8914434321
8811,1992,2007,00227317,Little North Fork Noyo River,438.118768490109
8812,1993,2004,00269851,Big Sur River,1102.91740782675
8813,1994,2003,00234831,Soda Fork,104.565012608675
8814,1994,2003,00235713,Sulphur Fork,176.548360506061
8815,1994,2003,00236324,Three Springs Creek,260.971216388943
8816,1994,2004,00218524,Bailey Creek,113.25703582276
8817,1994,2004,00223598,Fleming Creek,27.4135092884361
8818,1994,2004,00229637,North Fork Albion River,45.2589185969777
8819,1994,2004,00231100,Purrington Creek,1187.92440535383
8820,1994,2004,00231833,Rolling Brook,10.4866001948562
8821,1994,2004,00234794,Snuffins Creek,24.3869161703169
8822,1994,2004,00254571,Aptos Creek,1631.56111228882
8823,1994,2004,,,37.7624940221091
8824,1994,2004,,,982.324360838582
8825,1994,2005,00248969,San Simeon Creek,664.853899050669
